,Soil_Moisture,Ambient_Temperature,Humidity,Light_Intensity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Plant_Health_Status
79,25.41647613202367,24.640259571236182,62.501365700265936,906.4491300535052,13.56814543127284,26.82687818393058,20.125223582364413,High Stress
80,19.46787353738697,23.035715278106213,45.73821490504718,416.6848650946106,39.164231743721736,36.49838016800963,45.20473005704569,High Stress
81,28.148363408643448,18.386920058348213,60.158853893973216,945.0412126096768,18.738560154869333,32.34442941065526,10.408097079013103,Moderate Stress
82,25.491258310679804,22.42108860640837,48.73487712137148,680.7102068338158,28.880862267827204,20.147126578484333,31.100273860379115,Moderate Stress
83,24.47774116414052,29.406467785141835,56.88610461749538,299.22659717552386,15.573828215045276,19.95117090897437,28.23921014004146,Moderate Stress
84,17.850505385991678,23.44026525239673,44.46663663475005,847.32367549478,22.932609198423023,23.37431790987885,36.25135381771614,High Stress
85,16.85922419273698,23.55911495295517,58.894792829393,586.9538183965392,33.23527495135488,16.134500711641124,25.01870793719412,High Stress
86,24.211319435008647,23.004655595770583,51.23957446214332,547.2972630083101,31.095823535946828,16.451620258511074,15.290727619719323,Moderate Stress
87,25.23251477783291,24.29818961271672,68.00969848979113,723.1558425712838,31.429198218272457,30.93706996358032,29.556709443268957,Moderate Stress
88,37.969007801365706,22.599705147233166,66.91818413127737,809.9115843845469,46.28480055238288,32.0707918331881,17.90595747261751,Healthy
89,12.42019860235659,27.46916931798828,56.78641127031061,724.4372822766339,32.79652986979786,44.31096452105031,37.40868552217604,High Stress
90,36.15849436503723,18.166219625051298,62.52635104691856,315.0597708152127,49.23715327351882,20.68382838214811,43.80769798824063,Healthy
91,26.920691063486235,24.41733408229952,41.6074290879132,981.5521678103162,23.42780130829038,23.861606669650666,16.769512646308367,Moderate Stress
92,12.82680937250336,20.60847278545577,54.61996407446163,995.530294221076,46.156397412622646,21.843465226410537,23.86373648818161,High Stress
93,20.465335154716456,18.01133122568007,60.33024414454823,448.03363758603166,19.70878278305177,10.576283614782469,34.29125449127891,Moderate Stress
94,24.7869840449307,18.39482486970433,44.88578568706638,595.6037305905488,35.28965176992075,29.290166698037385,36.59605419344624,Moderate Stress
95,24.77272013780908,23.86430890703123,50.77816832956923,411.9204679496941,23.72349898115333,37.07114325354105,24.157479660878053,Moderate Stress
96,28.590910872691055,25.756048400891004,48.07251959045599,425.3268053762128,49.87145366581918,46.01769660310849,21.65300257473938,Moderate Stress
97,35.87636195430541,24.59828514677931,49.20819895277272,824.3305817703457,12.08580477753058,47.65863712458786,22.915921492078304,High Stress
98,23.142556736403705,26.75780998358469,54.49754566842005,808.9151684226155,21.892540629292604,43.582335507558206,33.635964476911994,Moderate Stress
99,16.200293651295254,27.03875633604301,68.87798944271928,204.55315328263285,17.956289193172775,34.01862489085035,18.65084569695421,High Stress
100,13.5390018811258,29.903676931028265,44.06059017940692,928.9300369472892,17.72867638381492,11.602075667066496,19.58886091018344,High Stress
101,28.615628627046856,24.960063482777592,69.3849202931757,469.57203484290784,38.06329497070976,23.21976768137908,42.62373574777818,Moderate Stress
102,14.19096927038866,25.143334155111454,63.07821525715385,495.0746902204237,14.31329228865749,39.38427594991006,36.47423011225672,High Stress
103,27.282038011167657,18.596736172549846,66.02305035069841,661.4678288417952,16.716431883556517,29.72079892228336,21.24464728537784,Moderate Stress
104,20.18083025241101,25.327931415048667,62.055047917899344,899.2399150145303,42.32897892435057,40.11744896654408,16.063060128849948,Moderate Stress
105,22.83157808554437,28.022509547412103,53.67907776486765,852.7283117584683,39.98056740745013,30.59403393053445,31.178803876096502,Moderate Stress
106,32.32329491566401,28.488460718843285,58.40614571094288,470.07720799548497,11.40860394022816,25.656874442240863,40.85081701258625,High Stress
107,26.34458061301914,28.62866984907256,44.65917807135767,506.9727576396885,25.70249199733708,33.475438513709655,24.602649659081123,Moderate Stress
108,14.53597631692266,22.659549801101225,41.12702979939339,364.6786513385068,49.14630984316312,44.08318581724153,10.291077238027173,High Stress
109,33.52840427273463,26.33641389064932,69.6423187033535,884.7756206695947,48.7138450059807,11.66305798162027,27.478964155464997,Healthy
110,33.6174321102086,18.01865352202321,54.31142348098719,652.1892738780145,45.76606607171915,26.790910788889217,24.266689926733022,Healthy
111,32.971585141059265,26.80146709934091,41.39064199444975,587.1237415928656,21.982951137294663,49.66739384295267,23.27189814962043,Healthy
112,27.231470456693405,25.75172911456688,61.83673635002644,482.4092359260136,29.595072392524976,16.293528889813356,43.32246974063494,Moderate Stress
113,31.956264378008637,27.56452776095794,43.82266524804241,607.3966560674656,37.11052801323202,19.746154474385587,34.63120033803399,Healthy
114,27.955368997288616,20.659723503443388,59.75540994784889,596.3008782696493,43.3865986083778,45.38445300604011,35.42674948693034,Moderate Stress
115,33.46139227311322,27.93026233224572,53.545556869358585,468.3064516206151,28.365034355597803,22.55891603374051,14.161092670727214,Healthy
116,38.65782583395518,23.44922062309177,61.80843964664723,683.0815493682353,22.018250021827992,45.83551410092102,38.3773426026495,Healthy
117,19.15633750740812,22.81029020099951,61.2751338307593,268.73172850698603,40.072073264537366,12.022126296243488,11.06940467026478,High Stress
118,24.67808160197311,19.15554368265569,63.828418564950624,760.4320297389772,35.32379762770255,24.28745260050702,37.97897557498443,Moderate Stress
119,36.65755797515368,22.80220928151113,42.96090858329773,872.3226132380848,31.052469900815304,30.663180860058453,33.08383762021031,Healthy
120,34.99524399519836,20.2245316578488,66.29055397249019,846.8187568994629,12.47397290040908,14.962885404817309,44.97355531654974,High Stress
121,16.57835341289006,28.677727377377654,51.41291068837644,980.2819765503708,47.65684091349742,19.912901406750358,33.85533694411613,High Stress
122,14.226392195598644,28.75780433959052,66.76777200007442,276.2599661922989,22.05759085603897,44.953696416529056,26.374005358873465,High Stress
123,21.95344844206175,23.187121193593548,52.9683977917406,970.1378794241476,22.99984857397153,23.436832692157537,43.38327156562164,Moderate Stress
124,31.814998337939787,27.80766606990193,43.78079418146229,997.4827184784464,12.60963627702786,16.664223827602097,21.41487872621124,High Stress
125,34.58495209881558,22.53314744608535,60.51746762101494,953.5980962424328,39.73119635255512,38.967848957545215,48.18397760236274,Healthy
126,17.231456448311683,22.050708232862725,59.31462861497766,832.4820262371877,47.37077859489615,46.20782421083699,30.992308239078543,High Stress
127,26.210279020444883,29.85201782795776,44.44649667720858,257.7165128098275,42.04873881995466,42.02369607730846,30.89172262227072,Moderate Stress
128,26.156143065581222,27.18775009999436,50.51352733934907,502.8754093872232,26.12529665124936,23.43560089401992,37.04067313201473,Moderate Stress
129,26.820094466203667,24.385884655629003,61.796909176520856,579.2751276231941,31.383667496657964,19.369597244289764,31.1741092032971,Moderate Stress
130,10.91996717529241,19.80587765550266,47.16525285538244,222.92905951314495,40.789271035691485,15.466847463101626,22.06536562486605,High Stress
131,21.31436968703788,19.94417025857413,44.24012184178847,252.3199746696092,30.9098868292962,48.81374075950362,22.970322639416874,Moderate Stress
132,24.521772520156063,18.84437238999426,44.52481499409294,325.9287406269909,39.01263793046973,34.92921206681346,31.96784535870828,Moderate Stress
133,39.07690186635651,21.13031870654414,65.4124646404778,336.3048217300769,44.87451500884926,40.76293568803281,20.7683410181442,Healthy
134,15.631040935858085,26.10031028426196,54.89752145559,483.94918653374725,29.76625999594355,24.456517612159075,16.690685393680344,High Stress
135,23.35080614518219,22.635696016684427,41.12948721509956,643.1386510947073,11.676558702434408,45.84168062928613,16.202202871546337,High Stress
136,25.431723759259462,25.005929365368026,60.49345061714273,782.2047553976336,21.518964016197263,15.001624859915395,15.663403232719633,Moderate Stress
137,31.342842746888675,29.37136260698216,46.54865222440749,912.6424431644086,44.69230760983757,21.73856245186993,33.909080162826726,Healthy
138,13.305013871724697,26.668168322155896,66.72090906091414,757.6636153665405,17.333983591121175,26.35425746230405,25.77166903439607,High Stress
139,28.42998376949781,28.031302396561145,46.92494326515546,404.9907490062084,34.34110484133493,10.4180249072129,48.28567196882712,Moderate Stress
140,35.18436900293315,29.585916600898564,49.20979621209065,692.4388837350966,22.05664376659024,32.263693008971764,29.01041872479951,Healthy
141,39.32560594142309,29.01241412397461,68.10215694904998,471.86427999292346,33.45490706771366,21.84643153014053,18.43232027471922,Healthy
142,39.04610992932868,20.971146479111557,52.821684138620085,304.05096181272137,34.29641256997873,17.64540078711191,31.90611542753006,Healthy
143,24.413402567245782,28.58234391576473,63.00545861975432,496.7033874144488,17.55035809574194,47.41406260356895,49.41730207204194,Moderate Stress
144,16.302486036707258,20.96516021388764,52.11386609741396,950.3544521168868,32.90307588031301,44.72534306946369,32.14814797808696,High Stress
145,16.965589586288036,24.451073185826708,46.263506096637535,243.1657254675436,24.31522373795588,39.78129181476599,15.857158835142071,High Stress
146,29.123756917264487,24.03647604151586,56.6165523781504,430.6587254224064,19.967754002683016,32.492644513577346,13.786416902261823,Moderate Stress
147,36.55968967055068,27.79001169840377,48.73347566588763,837.141900645839,30.987567177000106,42.91751648242923,28.066531083379267,Healthy
148,36.12706114127174,24.78079488356734,53.89292687584511,924.2845517516112,11.348164645367994,22.934595001142853,45.777822201979184,High Stress
149,38.167358153136846,27.731715803978197,44.56776134119556,684.9209848042643,45.23275844765534,43.83585703992627,19.873197716439822,Healthy
150,27.17483308455893,28.38067178008209,42.63749534572176,412.59711691580713,24.354033425840317,16.14019524946019,16.09535446146304,Moderate Stress
151,35.7316346879595,22.1213107336871,48.00201114109117,494.23044892553537,27.354957827187825,49.98069999812708,22.712641915698487,Healthy
152,33.29987829561267,27.104388147309447,59.9892758069312,386.2756033397645,44.83411180302783,19.456688427464144,44.539053139580254,Healthy
153,34.93955000010708,19.0333669517952,67.1187462657839,977.2010149211848,12.783976848037671,48.65389258328338,39.45297417104581,High Stress
154,30.035475171801117,27.770476142922664,52.10907463451639,843.5776409629184,20.929793503471338,36.55128334676209,31.49532983628149,Healthy
155,38.62817761258089,22.720702309835115,61.06181764300837,714.5955123566281,34.86744247629214,43.81002882855096,37.10898314367046,Healthy
156,13.56330866153242,29.05103163759164,54.94960072917718,833.1512381357526,15.956591879593953,37.37489718874277,33.78822078456771,High Stress
157,34.27055556411929,27.871897017561448,47.82323390265838,625.2197594611607,20.250948471303268,21.463017358183123,18.741431808744263,Healthy
158,11.827987846877036,25.54449026299084,57.948940317206,737.9829307668106,43.18975837184666,30.991391091163017,23.86744525027664,High Stress
159,37.40855418205928,26.905047958583523,61.93781290593447,664.9196487639114,23.05623125967344,24.768542945871985,25.846746972273724,Healthy
160,17.447617906737726,21.37316535429641,47.44257631805631,247.85233647070976,30.160036999636333,32.47576523852114,34.0016791443288,High Stress
161,18.31051881459944,29.96776590899869,59.3085947184757,624.26705874267,44.093860573404925,27.96014048085965,23.491866723416077,High Stress
162,21.8342183991144,21.639537499863657,69.27549133816146,580.5304327911706,27.344923207565245,47.54870248529582,13.202255392936769,Moderate Stress
163,15.909946303371855,25.910569788003063,49.21474702986143,203.6864758696442,48.23650414984591,40.594108314456406,10.40538195362151,High Stress
164,29.49354022638954,25.177305943802608,58.33261309060451,845.7393615076376,15.336047078764665,40.760155696324446,17.564693310607886,Moderate Stress
165,35.327065973074454,22.97811262375784,67.9453071971562,466.5418786319939,24.657391025339557,27.721966232649105,44.10478784119552,Healthy
166,28.2765571512536,26.89896584278576,62.27847024429195,414.9613838799323,14.309889532076522,23.392223572303763,14.28995734294531,High Stress
167,24.44405051575472,23.890249012383286,44.86471141059626,452.9214248116909,40.32160686172074,44.327262275088174,33.739727221875384,Moderate Stress
168,11.84437883306776,26.76889567846376,57.0161612943548,905.2660511788148,19.92891226059608,32.798490895261075,29.790472547448044,High Stress
169,11.66384663563451,18.590207576357564,63.09588382152879,532.5253473443163,14.720662964587138,13.713821990094104,14.541784846715302,High Stress
170,25.4193157547286,23.41023393394603,46.374957841929024,838.2401967660437,21.01786799688753,43.65889160043967,24.677136072755232,Moderate Stress
171,31.26458871000345,19.230462553412877,50.84027774261649,272.1115898516773,39.00536333542324,33.595939112993115,15.785246282952844,Healthy
172,34.35109142627985,28.19085690383874,69.16711751195584,257.71550227255125,29.24960708707959,28.698637151173564,43.12594693630172,Healthy
173,10.370773405924457,27.84886202905832,41.89193459750702,327.2426384113917,41.963151106761686,27.40806596876758,14.845813421151329,High Stress
174,15.778152728497425,20.486964087295277,49.87358952486359,238.49360744191569,16.05359680121788,19.0439691490018,26.13637894293278,High Stress
175,34.261387272825765,22.40111128156031,57.368894048945336,658.8598321280801,21.448262435277,38.89187209393462,30.710432846881268,Healthy
176,26.10768571511595,19.24203485681919,66.26209202322904,329.1792316505976,47.45423948590559,10.033288881482578,26.76795264262357,Moderate Stress
177,10.47210818208032,26.7390797766152,50.545720043918855,209.93402764799103,42.84675883899032,23.532308195035814,39.585137617711375,High Stress
178,28.12488784644148,24.3989544354732,68.7349214431118,741.989007113644,29.719507867349243,31.01138157705452,15.904937795357933,Moderate Stress
179,27.222580423972914,22.53699292355827,64.72095532274649,792.5059638679144,48.75636696814249,22.3427779777286,43.23873790321869,Moderate Stress
180,31.35358452903904,23.56344814005922,52.44383881295046,991.7838881200144,23.87816804901246,10.9469020910981,41.74279152617,Healthy
181,15.957741527434612,21.244350591508795,64.75454384388657,902.4843448842004,22.569385215168147,40.47700214746575,15.278696904425107,High Stress
182,34.12760153166212,27.39066579044113,46.86830728806844,564.1289891865213,21.59653813156094,42.65876346287334,49.22124314291959,Healthy
183,30.767529437819935,24.29777665917077,68.50203407588543,538.4090711662952,32.530472377920724,48.65309279942196,46.81166930122637,Healthy
184,14.830408795307136,23.388464750512483,45.9511357236416,640.7455975718617,25.79449269938919,32.63561502789786,19.19774611490517,High Stress
185,25.412337335826717,20.56423469710745,51.4071992961099,646.1195846662959,47.22295925116049,24.31044207124534,16.89325628186463,Moderate Stress
186,28.997142970116418,22.32918546692244,46.11968918998098,974.5438350083748,16.473760067535288,25.6673730674336,15.811618994796648,Moderate Stress
187,13.98800720685464,22.59184209333386,66.26695475723932,513.7636788853913,22.778214376460625,30.41328063520379,46.08100459997989,High Stress
188,30.168329707787198,29.006762787486046,40.64277843105975,311.06140759663765,19.05733760150451,15.44849894646286,17.026194436041862,Moderate Stress
189,33.43887312961178,21.43383983002652,41.185783658056906,481.7711132520232,10.766607289749995,37.149409996290544,32.336016562501456,High Stress
190,15.588461104681157,20.81315841646192,51.41674202180785,838.5817158388945,49.45289081983996,28.22564711299519,26.05427278249573,High Stress
191,16.064713215141765,24.35216975781617,40.853383021669885,373.9174178289807,20.32823305039785,13.642029667903106,45.63844521842494,High Stress
192,25.922337964084623,25.873995717773816,68.54660539259815,925.0319277491936,13.785637529197814,16.132774516482765,31.01440433479768,High Stress
193,18.78747757232048,25.694708204221524,67.82143590591822,549.2840906278223,23.86560242951596,25.011885154715934,37.43918968337705,High Stress
194,17.59843907672711,28.691442736457567,41.08530287426424,411.63646077690254,39.094533949726646,26.9321539406581,43.33934204112536,High Stress
195,37.969353947084656,23.8502802785856,45.09756552333939,915.1700435298228,10.329771714981003,28.81212407446352,40.91036895789736,High Stress
196,39.27096338298312,23.901352111937307,42.02147330276878,604.2202735588951,14.743261469329845,30.280490517928826,29.20386487396427,High Stress
197,39.47142973097063,27.51228803922361,47.88003402209884,373.74506991492194,21.02956610977029,41.2251808382279,21.215661065175745,Healthy
198,36.24984309695217,21.37936918458307,42.56016448966415,812.7305803780812,45.63561619292864,39.08107660913329,16.793810597928925,Healthy
199,11.286628082389722,18.770169440480576,68.15467107818009,361.3984979819901,32.70784744646904,48.88299695995477,49.23985765792654,High Stress
200,19.12039761368782,28.489264117457477,52.677274008675866,218.3977761296421,42.3656983564516,39.15724709967057,19.044589814627464,High Stress
201,11.0291829915532,25.635568579291352,58.29578812631619,856.5252644660344,30.74475228391599,41.75041374741858,36.840116612530124,High Stress
202,25.69444987530301,18.88185359956735,43.44541037802672,874.14510477779,23.83226557105591,43.20560785578368,30.02340603799346,Moderate Stress
203,38.11879129179574,19.09822006321666,53.38938363081095,566.715265078021,44.202976483204125,12.299676842805043,45.52656914690259,Healthy
204,13.112497820726825,29.788908727442493,41.78461282965964,366.6693326930821,37.70132164827475,49.97641630935642,10.44032435305864,High Stress
205,34.76053596284811,28.512809414803364,49.14202089202211,227.3505266898008,30.134155666554317,40.87890479410861,30.986981056281003,Healthy
206,34.41753861061051,29.40545207756796,69.23538702320985,625.1472083725486,23.639427589708205,24.435406109675565,49.2916242854938,Healthy
207,23.33988982972742,24.699904295720827,46.30656239600528,925.6225738938638,31.585457563693264,31.690040274032395,29.767584305591207,Moderate Stress
208,30.39024145512816,28.100653152148983,41.36848209506259,209.54236897744155,28.90693569247674,35.90772573427577,30.813012582330565,Healthy
209,18.86621617527513,25.604160368186072,57.37937523649164,839.0471824176084,10.831267769673708,15.616000789331643,41.0709115483949,High Stress
210,31.906760417832164,18.12058211481119,68.91920796617917,689.9370441334829,18.28591790592505,17.57598074114357,41.25418763867199,Moderate Stress
211,38.350788713669566,23.10225575113838,51.657789089453416,863.4829619496883,25.14241191435703,49.39984743403813,18.810378545081623,Healthy
212,31.29316215964972,29.262965443714588,67.90181861405344,369.6975895242455,24.989329624182837,41.05281473603194,13.64180445233,Healthy
213,14.73250368236681,28.190539904031727,53.862436303643065,716.7591807641943,12.784092648256792,23.52534581900904,30.007160888797667,High Stress
214,28.488949578441368,21.569562154808164,46.93427092784851,336.3566806934372,34.510246521737784,40.26686130075221,14.232029742437708,Moderate Stress
215,38.15865761343471,18.93494503912756,54.73299411701394,305.7832097853127,29.289386258452037,45.491806377921,22.166006187919727,Healthy
